,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
434,Alan Fitzpatrick,W.A.I.S.T.D. - Mixed,6a5RzwSXWUeubLxhR572q8,23,0.552,0.82,8,-9.086,1,0.0421,0.077,0.821,0.141,0.41,129.935,250655,4
435,Lil Baby,Hats Off (feat. Travis Scott),4lUmnwRybYH7mMzf16xB0y,77,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,257428,4
436,The Chieftains,Scéal Na gCapall - Remastered 2021,0rzXH1GHLkaVluUQm8T81s,14,0.204,0.179,9,-12.868,0,0.0386,0.988,0.852,0.0919,0.205,66.982,195747,4
437,Laura Les,Haunted,1toNKayLMeCcVlsLGXJl7n,80,0.51,0.817,9,-8.666,1,0.0373,0.000654,0.0344,0.146,0.547,169.481,102007,4
438,Crucial Dudes,Through Being Crucial (2021 Remaster),1jwmYI1kdJGRfbwrHP8eqh,14,0.369,0.773,1,-5.416,1,0.0512,0.000171,0.0,0.33,0.417,104.969,123799,4
439,Young Thug,Livin It Up (with Post Malone & A$AP Rocky),7zjEyeBsaw9gV0jofJLfOM,80,0.767,0.313,7,-12.059,1,0.0798,0.838,0.0,0.105,0.765,82.582,210907,4
440,Johann Strauss II,"Frühlingsstimmen, Walzer, Op. 410",5zZbXSRIFe1uWNmEM7f2XI,33,0.219,0.0855,0,-19.703,0,0.0404,0.974,0.922,0.355,0.156,171.849,459053,3
441,grentperez,Cherry Wine,1a1LrfgkTvfHFykIxcv8WU,80,0.761,0.565,11,-7.016,0,0.0411,0.345,0.0,0.0825,0.583,105.008,173286,4
442,Hot Tuna,Too Many Years - Live,0uzFY3uO63RYFqUSJbacPm,14,0.577,0.16,9,-23.405,1,0.0319,0.821,0.0872,0.647,0.48,104.309,255424,4
443,Los Gemelos De Sinaloa,Si Me Ven,5SkLd0qWWqYtv3Ry0dIyIh,79,0.767,0.666,7,-4.951,1,0.13,0.427,3.71e-06,0.243,0.532,111.879,174432,1
444,Crucial Dudes,"Mt. Chill, You're Climbin' (2021 Remaster)",7zXnceW3kadhsi095get1f,14,0.351,0.877,4,-6.508,1,0.0513,8.83e-06,0.627,0.739,0.247,108.519,52535,4
445,Young Stoner Life,Ski,6755DFiZ7CWe2WMdTGW5C1,77,0.953,0.621,8,-7.638,0,0.221,0.017,0.0,0.0398,0.883,123.016,152333,4
446,Elvis Costello & The Attractions,Tiny Steps - 2021 Remaster,1JktNrf6tKLJn69Vu7wjfa,15,0.529,0.775,7,-7.969,1,0.0351,0.205,0.0,0.338,0.706,114.692,164080,4
447,Morgan Wallen,Bandaid On A Bullet Hole - Bonus,1RvoRAL612adAVrPUoAMHR,75,0.543,0.48,2,-6.745,1,0.0301,0.794,0.0,0.119,0.391,154.78,234333,3
448,VONDA7,You're My Swiss Watch - Mixed,15DNzphJdOK3e51W9mnco9,23,0.633,0.839,5,-6.148,1,0.0408,0.0233,0.0201,0.136,0.337,126.017,262042,4
449,Galantis,Heartbreak Anthem (with David Guetta & Little Mix),5K6Ssv4Z3zRvxt0P6EKUAP,86,0.595,0.784,1,-4.878,1,0.102,0.216,0.0,0.0608,0.479,124.111,183726,4
450,The Chieftains,The Chattering Magpie - Remastered 2021,06ixRUTD81oiLn07stq9pW,14,0.47,0.557,2,-9.55,1,0.0602,0.887,0.897,0.458,0.662,121.724,291387,4
451,Calibre 50,A La Antigüita,798ahLNEcoFER7Vywg1FMT,87,0.651,0.726,8,-4.144,1,0.0539,0.382,0.0,0.0535,0.963,179.99,156267,3
452,The Chieftains,Cotton-Eyed Joe - Remastered 2021,1qa9ODMtOgxt7Jyj63Qwl7,14,0.524,0.867,2,-8.023,1,0.06,0.407,0.86,0.0981,0.661,128.186,140280,4
453,Tech N9ne,Face Off,6M47gaKejso9772SKTa3yH,84,0.693,0.935,8,-4.323,1,0.224,0.18,0.0,0.179,0.391,80.882,219802,4
454,Alesso,Years,2dx3YV0AhsygULQ2ojYVq0,39,0.362,0.858,2,-3.92,1,0.0743,0.00211,1.3e-06,0.25,0.282,127.891,196347,4
455,Yello,Blender - Re-Touched 2021,5TCngtrmHsNnoqnkfx4NnM,31,0.634,0.886,2,-9.054,1,0.0443,0.00135,0.0285,0.571,0.255,120.116,207067,4
456,Rebzyyx,all I want is you,7lOvJBqH38ZY59eLU7bioq,82,0.46,0.999,11,-1.307,1,0.325,0.112,0.0,0.245,0.779,145.911,151415,4
457,Crucial Dudes,Contour (2021 Remaster),3LglxOQujArGqNayVJfQxd,13,0.347,0.842,2,-6.347,1,0.0896,0.000101,0.0,0.154,0.207,104.778,137063,4
458,J. Cole,a m a r i,2cnKST6T9qUo2i907lm8zX,79,0.725,0.713,4,-6.173,0,0.187,0.127,0.0,0.617,0.207,65.988,148421,4
459,The Chieftains,"Carrickfergus - Live At Symphony Hall, Boston, 1976 / Remastered 2021",7erKwvt6cxsghoYPdsxCzg,14,0.369,0.0618,2,-19.484,1,0.0402,0.986,0.896,0.686,0.304,93.317,197440,4
460,Olivia Rodrigo,hope ur ok,1zejeOnykpCoyVSit6Bwp3,81,0.443,0.298,0,-12.181,1,0.0644,0.388,1e-05,0.103,0.172,77.253,209560,4
461,Crucial Dudes,"Small, Bent and Ugly (2021 Remaster)",5uFXoQPmuYVkwC8fgEt44Y,14,0.359,0.808,4,-5.805,1,0.083,0.000484,0.0,0.145,0.494,107.654,200081,4
462,Soldier Kidd,Thug Paradise 2,1wqg2VowoogPATrqPzrpi3,77,0.745,0.637,4,-5.912,0,0.312,0.187,0.0,0.114,0.424,79.946,180002,4
463,KOAN Sound,Max Out - 2021 Remaster,0D4QsjlrsW95BVQuKDk9Nb,18,0.864,0.732,11,-6.609,0,0.28,0.000299,0.83,0.383,0.687,98.987,262663,4
464,DaBaby,Lonely (with Lil Wayne),6pmNoWKk0r6zfIjWneJRxR,77,0.718,0.628,0,-5.334,1,0.373,0.0884,0.0,0.186,0.771,139.769,154433,4
465,The Chieftains,An Faire - Remastered 2021,2Xv2W1eXxDX6yYXRoRMF8q,13,0.426,0.574,2,-7.053,1,0.0355,0.498,0.776,0.145,0.675,125.359,221413,4
466,Armin van Buuren,For All Time,17lMWEUwogW3qRTZipD12p,30,0.434,0.975,6,-4.075,0,0.0726,0.0758,0.0573,0.268,0.155,139.922,239143,4
467,Juice WRLD,Bad Boy (with Young Thug),43CIWpJaJHRcI4mUSjqgc2,78,0.697,0.674,1,-6.326,1,0.0533,0.00215,0.0,0.138,0.198,81.535,157355,4
468,Cooltime Kids,Eensy Weensy Spider,5ygKSnaTv4iixKEDD9H2aL,15,0.775,0.239,0,-10.755,1,0.0472,0.828,0.0,0.115,0.676,140.013,108573,4
469,Los Del Limit,Amor Fugaz,4O2bxKTnK9En7OPw8kGDDF,81,0.587,0.411,8,-8.758,1,0.0475,0.185,0.0,0.273,0.53,140.277,175125,4
470,Crucial Dudes,61 Penn (2021 Remaster),38p68a1uPsCjLp0t4nJ4HC,13,0.321,0.888,11,-5.297,1,0.151,0.000344,0.0,0.293,0.613,100.407,146852,4
471,Thomas Rhett,Slow Down Summer,1fff5nZGyRJtFLkOrSSwOU,76,0.464,0.755,4,-5.707,1,0.0354,0.00838,0.0,0.0989,0.449,155.973,216764,4
472,Christina Perri,A Thousand Years,4TcnMCz0d27SsDNihYqFxW,19,0.423,0.407,10,-7.45,1,0.0267,0.312,0.000961,0.11,0.161,139.048,285120,3
473,Yeat,U could tëll,0k4Xxpf3Ml9e0UFYacCIDO,76,0.709,0.527,11,-9.371,0,0.283,0.0553,0.0,0.108,0.342,142.043,148793,4
474,Kryder,Rapture,1SaxinjdKs4UlQzMK138Sd,29,0.558,0.878,9,-5.744,0,0.0387,0.00509,0.454,0.304,0.296,123.999,182744,4
475,GAYLE,abcdefu (angrier),1EQFOouqdKYdpbNoOHRVO2,83,0.671,0.599,4,-6.18,1,0.0405,0.0658,0.0,0.101,0.448,121.849,159836,3
476,Nox Vahn,Tribute - Mixed,0BeILJ5ILCTQTbPHZPVrl1,23,0.611,0.597,7,-9.549,1,0.0828,0.000245,0.878,0.0922,0.121,186.002,269907,3
477,Key Glock,Ambition For Cash,1tkipCYkIgti8f1tqjfcWe,78,0.841,0.732,7,-5.186,0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480,4
478,Years & Years,If You're Over Me,3PvBYnxGQIFlywSYZ70nQ7,26,0.631,0.853,8,-4.514,1,0.0912,0.0622,0.0,0.0603,0.614,103.834,189000,4
479,Gera MX,Botella Tras Botella,2MnLkFqY9Rpg9s3Zv6ZJdK,87,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,0.69,106.891,197333,4
480,Allen Watts,Echoes (ASOT 1047),04SbHfdNn1eR9wLKeMO8IC,28,0.45,0.98,1,-8.215,0,0.137,0.000125,0.853,0.174,0.192,137.003,238270,4
481,bbno$,edamame (feat. Rich Brian),1uMHCAyGmHqyygoNRuo7MV,85,0.815,0.848,4,-4.704,0,0.115,0.023,0.000162,0.0265,0.684,106.032,133707,4
482,Drake,TSU,4s7QLoImIwmPi9L6dq1nVW,78,0.568,0.56,9,-9.059,1,0.42,0.228,3.05e-06,0.39,0.246,130.019,308756,4
483,Nessa Barrett,i hope ur miserable until ur dead,4ka1FkKAMde6dQAFFMXKac,79,0.706,0.544,2,-7.275,1,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,4
484,Nordfold,Letter to Lillehammer - Mixed,3wbiAd3sNhUcAhA08G0hiA,23,0.908,0.735,4,-8.891,0,0.0757,0.0974,0.882,0.101,0.588,121.011,298516,4
485,VINTER,Fkn 2021,3lEN4fckwhhZcjfJ3JEHLo,21,0.713,0.845,1,-5.812,1,0.0672,0.0415,0.0,0.0894,0.428,164.926,116364,4
486,Jx.Zero,Playboy,3at6WxcwxONcdbvcW02OOY,80,0.831,0.565,1,-8.444,0,0.679,0.0136,0.0,0.144,0.588,158.007,152373,4
487,Crucial Dudes,Mad Nice (2021 Remaster),0CxuwJN14HAmT719aiTq4G,13,0.149,0.697,4,-6.528,1,0.0545,9.64e-06,0.459,0.163,0.312,151.828,55052,4
488,Ruth B.,Dandelions - slowed + reverb,6fhG2KJgwO7CrNflRaRmvp,84,0.573,0.715,8,-3.293,0,0.0256,0.0444,0.0,0.0898,0.258,101.699,268717,3
489,The Chieftains,An Comhra Donn / Murphy’s Hornpipe (Hornpipes) - Remastered 2021,4zJRT6Uhnoyg6x4xkOyooC,13,0.392,0.479,2,-8.23,1,0.036,0.942,0.8,0.61,0.92,163.706,260947,4
490,Tiësto,Don't Be Shy,0bI7K9Becu2dtXK1Q3cZNB,90,0.77,0.787,11,-3.748,0,0.0583,0.198,0.0,0.262,0.513,119.986,140500,4
491,Cosmic Gate,Nothing To Hide,1mm2btReP8hJfHQaiP7uDG,28,0.538,0.725,9,-5.642,0,0.054,0.00571,0.00143,0.15,0.16,123.003,214634,4
492,Jason Aldean,If I Didn't Love You,1WQ40xJSvgDmD9K7ckJwux,75,0.456,0.679,1,-4.802,1,0.0324,0.176,0.0,0.103,0.483,184.075,212030,4
493,Crucial Dudes,Give 'Em The Howard (2021 Remaster),6K2Cn9xFxBipDdruwokCrN,13,0.293,0.806,7,-5.68,1,0.103,0.000413,1.45e-06,0.156,0.319,88.083,156423,4
494,Ferry Corsten,Bloodstream,7ADcmrQNFneh6lJfi7Osqa,28,0.595,0.881,9,-6.854,0,0.041,0.0312,0.0125,0.116,0.191,123.99,226098,4
495,OneRepublic,Sunshine,5r43qanLhUCdBj8HN3fa6B,86,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,163855,4
496,Temple One,Journey To Agartha (ASOT 1047),1lIMb8LQJJV4rxzlG7IDWt,27,0.415,0.94,1,-9.368,1,0.0446,0.000359,0.85,0.415,0.16,137.706,160260,4
497,Billie Eilish,Your Power,042Sl6Mn83JHyLEqdK7uI0,82,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,245897,4
498,KhoMha,Oblique (ASOT 1047) [Tune Of The Week],0wS6mm5WOIgkgqqhgyPzDf,28,0.619,0.91,5,-7.699,0,0.0434,0.000641,0.848,0.453,0.258,127.944,149563,3
499,zzoilo,Mon Amour - Remix,5TMLavqGRKNxgzMBrVpC9R,93,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,0.362,116.041,179940,4
500,Gareth Emery,Calling Home,7weyODBPuEwitFzcDvR1Fx,28,0.295,0.858,6,-4.934,0,0.0372,0.00322,0.00405,0.106,0.152,129.95,273229,4
501,Travis Denning,Dirt Road Down,5gTQD1FjKMqUisgSD0uyb1,75,0.54,0.87,8,-4.635,1,0.0487,0.0678,0.0,0.12,0.494,97.991,165921,4
502,Ashley Wallbridge,City of Angels (FYHYM2021),00Un9mq1RL4VE5S1gIj9a4,21,0.413,0.829,8,-5.811,1,0.0574,4.62e-05,0.599,0.0964,0.192,137.951,55625,4
503,Taylor Swift,right where you left me - bonus track,3zwMVvkBe2qIKDObWgXw4N,80,0.581,0.619,10,-6.524,1,0.0282,0.769,0.000106,0.117,0.645,137.915,245027,4
504,Enamour,Bending the Light,59otUUKu9g4Nv88ZcG9bEH,25,0.761,0.576,8,-7.977,1,0.0615,0.00109,0.88,0.0488,0.565,122.999,391128,4
505,Yeat,Money Twërk,29Z5qdYEYNFxly8n6Dt7kp,76,0.8,0.611,8,-6.164,0,0.131,0.0169,0.0,0.0884,0.161,130.987,139311,4
506,Richie Blacker,2 Late 4 Love - Mixed,6L84VE3gjh6qOY2RPh7TDb,22,0.573,0.908,1,-6.851,1,0.0376,0.00459,0.887,0.39,0.528,122.243,359624,4
507,Stephen Sanchez,Until I Found You,0T5iIrXA4p5GsubkhuBIKV,79,0.539,0.508,10,-6.05,1,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3
508,Matt Fax,Found (Year in Review 2021),3Oc1JyV0cl4UyAX0BExE2v,19,0.465,0.891,8,-10.223,1,0.0442,0.022,0.969,0.109,0.115,123.976,154838,4
509,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),3J4VKkUpLvomXJbn9ZAypO,77,0.681,0.63,1,-5.585,1,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,4
510,"Tyler, The Creator",JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),7z4xW9WY86uH3gd1V9pfCM,77,0.827,0.571,11,-7.949,1,0.366,0.0195,0.0,0.166,0.62,142.034,146419,4
511,Crucial Dudes,On Leaving (2021 Remaster),2kCQ6uef9ZZPttWLsoJqP9,12,0.243,0.828,4,-5.836,1,0.138,0.000251,1.23e-06,0.0653,0.193,197.558,199466,4
512,Sueco,Paralyzed,5svL1PkWw8hPEAOdTNLexy,77,0.588,0.856,0,-5.288,0,0.0648,0.00128,2.78e-06,0.109,0.359,150.008,163260,4
513,015B,Elena Coda,6h8wBcW2Bx8pPVeCFQF2LV,23,0.574,0.713,2,-4.773,0,0.0455,0.122,1.8e-05,0.103,0.403,155.847,263187,4
514,347aidan,MEMORIES!,27XMmSWSOXJ7eVb40tH93T,83,0.835,0.381,9,-6.121,1,0.342,0.757,4.59e-06,0.121,0.31,154.973,137806,4
515,Cooltime Kids,Skinny Marinky Dinky Dink,5qMxsSMk7QEBjvdGhuPkUa,13,0.91,0.332,7,-10.23,1,0.063,0.275,0.0,0.0695,0.871,114.96,94373,4
516,Lainey Wilson,Things A Man Oughta Know,5QS8PNEWbqTEZyQ6e9ZbJf,75,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373,4
517,Super8 & Tab,Asylum,530OGn20YDiAIqsS2ksbxS,28,0.551,0.751,0,-3.754,1,0.0406,0.021,3.07e-05,0.448,0.169,127.939,159046,4
518,Sarah Cothran,As the World Caves In,2xXNLutYAOELYVObYb1C1S,81,0.422,0.25,0,-6.836,1,0.0351,0.441,0.0,0.35,0.246,124.026,161613,4
519,Jerro,Go Back Now - Mixed,6SXNdL4JUljwHzeK6KuxN2,22,0.614,0.674,6,-10.034,0,0.0337,0.0405,0.937,0.113,0.342,121.022,383794,4
520,Pi’erre Bourne,Drunk And Nasty (feat. Sharc),1lAJUXyP5S2dUYHer1xBas,78,0.779,0.487,1,-8.642,1,0.165,0.28,0.0,0.166,0.0915,127.049,299971,4
521,Leaving Laurel,Winter In The Woods - Mixed,0izeXHZNwjhHpIS2Y5kN4V,21,0.531,0.595,7,-11.465,1,0.0383,0.0983,0.949,0.1,0.0335,120.04,354670,4
522,Fuerza Regida,Los Mire Con Talento,1trAoZKkvVjuuQpUzTI6KV,80,0.54,0.549,2,-6.612,1,0.293,0.394,0.0,0.103,0.628,184.414,163000,3
523,Douran,Sundancer - Mixed,6L0DOALlRrooCwjjp2qVJ8,22,0.572,0.722,9,-10.6,0,0.0365,0.0573,0.954,0.0977,0.15,113.995,284353,4
524,Roddy Ricch,25 million,2lUDBd7JrgAMltcp6dcd7D,78,0.793,0.481,9,-9.258,1,0.124,0.019,1.09e-06,0.139,0.395,132.202,204626,4
525,Elvis Costello & The Attractions,Crawling To The U.S.A. - 2021 Remaster,3dh6dp9NXs779fQ08qHXZc,14,0.379,0.855,0,-7.708,1,0.043,0.0548,0.0108,0.0604,0.865,175.944,174787,4
526,Walker Hayes,AA,77oKig47u34qCCFWKMfu1e,75,0.635,0.747,4,-6.227,1,0.0293,0.00313,0.0,0.346,0.753,104.027,189560,4
527,Peaceful Autumn Instrumental Jazz,Friendly New Years Resolutions,0L4TNsqjUesPdoz6HwY1s1,10,0.618,0.0196,9,-20.849,0,0.121,0.988,0.891,0.126,0.0656,96.352,114985,3
528,Cole Swindell,Never Say Never (with Lainey Wilson),03kCiUPjdAV9ur9ugm8PQT,75,0.472,0.937,0,-4.028,0,0.0567,0.00717,0.0,0.11,0.454,140.073,176147,4
529,DJ Fleg,Cali,73v6eaBWpcrRFSCbRIZIRG,36,0.854,0.735,11,-8.874,0,0.19,0.00242,0.683,0.329,0.933,117.933,147000,4
530,Niko Moon,GOOD TIME,2S8UMuLJ0z8agFgFGJ6Ztt,75,0.802,0.59,5,-7.189,1,0.0493,0.0874,0.0,0.275,0.687,138.084,214720,4
531,Wassu,Saru,4k5u7UUdnGbFQ2nz5wkokO,26,0.772,0.868,10,-5.988,0,0.0637,5.82e-05,0.914,0.046,0.0743,120.01,417014,4
532,Polo G,Don’t Play (with Lil Baby),2QIBJFl8DJR1mDh9GwfZef,76,0.684,0.624,2,-7.414,0,0.347,0.239,0.0,0.112,0.708,146.925,156735,4
533,Kolonie,Labyrinth (Year in Review 2021),34WpfBPqwjPNhEP97J7jZz,18,0.444,0.851,3,-10.885,0,0.0431,0.00375,0.823,0.176,0.382,123.996,168728,4
534,Lucky Daye,Over,1DOgkaR5Gqa8JtPEIbQORC,79,0.677,0.541,6,-6.057,0,0.0571,0.48,0.0,0.125,0.379,103.369,205276,4
535,Cosmic Gate,Blame (Year in Review 2021),573Mn78Ofpo0BtYD5XmYrK,18,0.571,0.688,10,-13.561,0,0.0417,0.191,0.856,0.23,0.112,123.998,217264,4
536,Luis R Conriquez,Me Metí En El Ruedo,7KNSQcLwrl3bNEuV1OVHtv,81,0.805,0.614,9,-6.845,0,0.137,0.615,0.0,0.0915,0.633,100.035,174864,3
537,Fuerza Regida,Me Acostumbre A Lo Bueno,1hHnCReCPe1FUkGLTeuCaC,80,0.715,0.739,6,-3.779,0,0.041,0.578,0.0,0.0887,0.963,101.611,140984,3
538,Spada,Fantasya 3000 (Year in Review 2021),67pr9q9yl3kxS2OHpdo80G,19,0.721,0.803,6,-13.52,1,0.0512,0.00958,0.865,0.104,0.043,124.002,185807,4
539,Warren Zeiders,Ride the Lightning - 717 Tapes,1JTQG8J8jN8tjDTyUWnaRe,77,0.576,0.474,1,-6.342,1,0.0331,0.75,8.74e-05,0.0944,0.4,77.834,186459,4
540,Aly & Fila,Somebody Loves You (Year in Review 2021) - Paul Thomas Remix,59fvQp6HfjJOVoTDsSA5xo,19,0.521,0.837,1,-11.9,1,0.0482,0.0607,0.851,0.36,0.038,124.003,171429,4
541,Ryan Mack,Overwhelmed (Ryan Mack Remix),03eyNjBM2mpx28H6kdaufN,81,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240,4
542,Andrew Rayel,Silver Lining - Mark Sixma Remix,3hD1MD9yTb99oLCL8W6OKS,26,0.67,0.83,5,-4.998,0,0.117,0.0559,2.32e-05,0.127,0.221,129.979,159231,4
543,Germaine Franco,¡Hola Casita!,5X1kTi7KqUrAbQBohSV68x,77,0.164,0.377,0,-11.9,1,0.0374,0.736,0.758,0.404,0.0599,130.447,46040,5
544,Hard Men Working Hard,Despite All My Wage,0F9EQU2CPhm5TjLOYsoLFW,17,0.749,0.73,4,-10.041,0,0.126,0.0924,1.44e-06,0.128,0.594,125.463,265743,4
545,BIA,WHOLE LOTTA MONEY (feat. Nicki Minaj) - Remix,67G6iaOw8DZqp1z8STR89R,77,0.893,0.463,1,-5.301,1,0.36,0.199,0.0,0.318,0.591,81.026,229601,4
546,Hard Men Working Hard,Apologise,4NdS8dqs59P7w7l3w6kS0r,16,0.667,0.612,1,-10.35,0,0.0406,0.000118,0.0261,0.0762,0.355,137.985,295652,4
547,Cl4pers,Want Me,0KhYJYMniAZlarlm9jJNWD,79,0.742,0.648,9,-8.557,1,0.252,0.559,0.0298,0.11,0.704,149.924,69799,4
548,Mysterious World Music,Beauty of the Lotus,1h7ZM2aWhaUBos7P0Fs0OJ,19,0.649,0.0187,3,-21.098,0,0.0621,0.993,0.917,0.0814,0.662,80.015,194585,3
549,ROSALÍA,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,88,0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,0.821,136.01,188103,4
550,Elvis Costello & The Attractions,Green Shirt - Demo Version,6L3erBPaPgMQ5ZZmlgxrFx,15,0.765,0.313,0,-15.583,1,0.0507,0.52,4.11e-05,0.117,0.895,104.903,140293,4
551,Drake,In The Bible (with Lil Durk & Giveon),61S79KIVA4I9FXbnsylEHT,79,0.686,0.385,7,-8.35,0,0.297,0.614,0.0,0.131,0.147,143.07,296568,4
552,Justin Bieber,Anyone,31qCy5ZaophVA81wtlwLc4,82,0.686,0.538,2,-8.026,1,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4
553,SLANDER,Love Is Gone - Armin van Buuren Remix,7H4Pe3OJvPqHHBjcwVCddU,26,0.561,0.936,3,-5.562,0,0.0356,0.00953,0.0591,0.0971,0.17,129.989,196154,4
554,Morgan Wallen,This Bar,075qcpR3BnxD5CWUIx1HTr,74,0.553,0.884,2,-5.306,1,0.0771,0.0921,0.00033,0.0463,0.248,110.074,185280,4
555,Aly & Fila,Hymn Of Hope,30pPubNDR5TfIVNRgt3SDb,27,0.435,0.983,0,-4.441,1,0.0596,0.000362,0.0414,0.137,0.0383,139.973,238714,4
556,KOAN Sound,One Hand Clap - 2021 Remaster,2PAz7SyA7qbCuupnYgs11G,15,0.535,0.924,1,-4.281,0,0.0704,0.000732,0.832,0.0731,0.633,139.951,387600,4
557,DVRST,Close Eyes,3CLSHJv5aUROAN2vfOyCOh,86,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,132346,4
558,Daniel Wanrooy,Run & Hide (RES006),3ePjQkDXvHwfxH2wbyxxj8,18,0.523,0.9,0,-6.537,1,0.0387,0.00146,0.832,0.381,0.187,125.995,167624,4
559,Adele,Can I Get It,6w8ZPYdnGajyfPddTWdthN,83,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,210384,4
560,Cooltime Kids,B-I-N-G-O,4xdQOzApn01AUGHYjOOKEn,12,0.72,0.27,5,-9.896,1,0.22,0.414,0.0,0.187,0.955,207.734,117627,4
561,Taylor Swift,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,81,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,223093,4
562,DRYM,Mirage (ASOT 1047),7EqWtaMICcJlcVaNKGOiwR,25,0.455,0.671,4,-8.919,0,0.0369,3.49e-05,0.877,0.374,0.191,127.974,239052,4
563,Regard,You,2cc8Sw1OnCuA5bV8nqWqpE,83,0.691,0.695,0,-5.6,1,0.0367,0.0592,0.0,0.0647,0.514,106.064,233386,4
564,Alesso,Leave A Little Love - Club Mix,3kCHZ9fIlJaOIHKVg6wFem,26,0.547,0.933,5,-6.021,1,0.0595,0.000448,0.057,0.383,0.357,124.033,173831,4
565,Moneybagg Yo,Wockesha,0nqhKXDjsyBMvbeWmgijD0,75,0.582,0.537,0,-9.229,1,0.619,0.129,0.0,0.0749,0.771,82.103,180930,4
566,BoyWithUke,Two Moons,5GxUKIEkMXXZo1Tif0IzfC,81,0.841,0.502,6,-9.068,0,0.211,0.52,0.000187,0.103,0.863,109.965,224747,4
567,Matt Lange,Rift - Alex O’Rion Remix (Mixed),4jtTuM6HyJpuxnlq2AtALO,22,0.684,0.849,1,-9.79,0,0.0453,0.00152,0.914,0.194,0.292,120.006,479736,4
568,Zach Hood,Isabelle,1w9L6dvttZalWd8XqFYvSa,80,0.678,0.716,10,-4.403,1,0.0342,0.196,0.0,0.102,0.627,109.981,135000,4
569,Matt Fax,Torn (Year in Review 2021),65E8tlg9SLbj3s2p6hnRvA,17,0.537,0.922,4,-8.988,0,0.0661,0.000424,0.948,0.668,0.318,124.834,215240,4
570,Billie Eilish,Halley's Comet,5XsAal7ZcWg1I5T4NcRjkv,79,0.403,0.159,1,-16.728,0,0.104,0.961,0.0121,0.34,0.0381,72.38,234761,4
571,Tinlicker,Hypnotised (Year in Review 2021),1n8xmMjLy993fX2COo12D5,18,0.58,0.902,10,-11.044,0,0.0432,0.00705,0.78,0.102,0.048,124.0,139355,4
572,Drake,IMY2 (with Kid Cudi),7F9cT6hIRhnFCYP6GKS0tf,77,0.59,0.493,7,-8.704,0,0.0367,0.402,0.00504,0.129,0.0498,150.026,252379,4
573,Kryder,Rapture (Year in Review 2021),48v26y2RB1CBc94mQIwaz6,18,0.523,0.838,9,-11.19,0,0.0403,0.0117,0.347,0.136,0.32,124.446,138917,4
574,BTS,Permission to Dance,3XYRV7ZSHqIRDG87DKTtry,88,0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,187585,4
575,Bandēs,Supernova (RES006),6zIxMYGqNb4qlJNOJtUPtg,21,0.612,0.802,0,-6.137,1,0.0335,0.0255,0.0014,0.171,0.324,123.719,139940,4
576,Lana Del Rey,Dealer,7iqQz931tn59mK6IZ3knRx,80,0.602,0.59,0,-6.346,0,0.0279,0.318,0.000166,0.104,0.381,130.08,274293,4
577,Hard Men Working Hard,The Pump,2cOjw8MwkF3DL5igZjK8QH,16,0.849,0.698,2,-10.305,1,0.123,0.162,0.0,0.12,0.81,119.543,224937,4
578,Clinton Kane,CHICKEN TENDIES,0awuNCj9gwJEM0seER22DW,79,0.57,0.689,7,-6.242,1,0.147,0.358,0.0,0.0819,0.568,100.087,196844,4
579,Maor Levi,Save The Last Trance (FYHYM2021),0paUo09K3xxLvYwxcDcr8f,16,0.632,0.891,5,-5.409,0,0.211,3.5e-06,0.402,0.545,0.247,128.015,60000,4
580,Grupo Firme,Cada Quien,5BE9B2FiFWBbBdoIQ1m1UP,84,0.707,0.833,3,-2.498,1,0.0517,0.137,0.0,0.115,0.788,110.062,197781,3
581,Claus Backslash,Hopeful Nature (Year in Review 2021),5CGb3bFKucWOCyRgHDHBFf,17,0.453,0.922,11,-9.345,0,0.0396,0.000422,0.955,0.384,0.125,135.896,141278,4
