,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
439,J Balvin,Machika,0WGi1RuiWp6hg9kvTG17TH,2,0.642,0.837,4,-3.356,1,0.367,0.0489,0.0,0.0898,0.523,211.968,189653,4
440,Fatica & Farolfi,Good Sax - Radio Vrs.,3eE6UjZplhof4B1BOzoGwv,0,0.801,0.414,10,-15.844,0,0.378,0.22,0.708,0.109,0.883,113.362,63500,4
441,J Balvin,Brillo,672lUNEQ9n5gYFxWtdAIxe,0,0.524,0.384,9,-10.049,0,0.36,0.89,0.0,0.0964,0.768,145.947,159573,4
442,Crespi & Donati,Ozio - Radio Vrs.,1RZIxqis1LoFHSMsByOdrs,0,0.869,0.929,10,-14.034,1,0.111,1.47e-05,0.931,0.0398,0.86,119.189,65000,4
443,J Balvin,Ginza,0ZzqfYO4vdMReSa2nu3zP7,0,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,171093,4
444,Workout Music ,Electricity (Workout Mix),473AjnY37WldJKydlFew7R,7,0.764,0.9,1,-5.28,1,0.105,0.000936,0.00801,0.0303,0.542,128.02,269973,4
445,Workout Music ,Here With Me (Workout Mix),4REgcDopiaFZfEkGAKV7LU,6,0.849,0.604,5,-5.871,0,0.111,0.0127,0.00107,0.0866,0.697,125.996,235477,4
446,THE YELLOW MONKEY,Balloon Balloon - 2022 Remaster,7EHu6QJ16umhFbn1j8vnkW,5,0.439,0.919,4,-4.108,0,0.039,0.000242,0.00384,0.0961,0.912,157.961,254600,4
447,Workout Music ,Watermelon Sugar (Workout Mix),2KlDOdn2feWDRhJ7HCsdIt,7,0.759,0.882,7,-5.435,1,0.0822,0.00286,0.00863,0.0393,0.71,128.004,255000,4
448,J Balvin,OTRO FILI,4DCe0UdZNXAzeJxcf1ntXF,0,0.855,0.638,5,-5.925,1,0.106,0.275,0.000259,0.105,0.641,81.988,202547,4
449,J Balvin,Negro,1MfgYEAsbm51DIB7XF0X5u,2,0.791,0.907,0,-2.223,1,0.0884,0.0132,0.211,0.245,0.828,164.107,182507,4
450,Illes & Ottaviani,Solo - Radio Vrs.,1o8k9iyaH1uf8OsmIwhyg8,0,0.754,0.811,8,-14.581,1,0.0594,0.0146,0.934,0.187,0.745,125.255,73000,4
451,Cotta Ramosino,Vinil - Radio Vrs.,0sKapCAeupmx91Fgqw8XOb,0,0.814,0.792,11,-13.806,0,0.122,0.0029,0.911,0.0588,0.664,116.365,66000,4
452,Giani & Salvadego,Companion - Radio Vrs.,6qYN5sYREKuHgoiIEk5Io2,0,0.582,0.542,8,-12.071,1,0.056,0.524,0.881,0.126,0.802,114.515,66000,4
453,Workout Music ,Bang! (Workout Mix),0gTcU8Rq7vXWnKWSIllwZa,7,0.793,0.652,1,-9.286,0,0.0969,0.000956,0.000636,0.0274,0.961,133.976,266864,4
454,J Balvin,In Da Getto,21zT9QURjdGmzkIhkG3FP7,0,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,130667,4
455,Workout Music ,Banana (Workout Mix),0SgnFx6qXIUgQ42pEm6vCG,8,0.787,0.91,8,-6.196,1,0.0347,0.0101,0.27,0.0986,0.702,131.035,244909,4
456,Corti & Bertoni,Standard - Radio Vrs.,5lQzrZVqpyQKfD3chPDJ9w,0,0.839,0.391,6,-16.094,1,0.259,0.000197,0.951,0.0887,0.947,121.478,63500,4
457,J Balvin,Rojo,3nvcfVzpApjp4Q1JtoThT3,2,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,151147,4
458,Coldplay,My Universe - David Guetta Remix,4VVh7xorogYHk5FK7W6mmQ,16,0.436,0.948,1,-5.515,0,0.0558,0.0974,0.00375,0.14,0.696,122.609,199136,4
459,J Balvin,UN DIA (ONE DAY),75gE0TMNQf0bMJJyLpXqYA,0,0.58,0.695,6,-8.244,0,0.0671,0.00638,0.0,0.174,0.402,168.124,232147,4
460,Workout Music ,Take You Dancing (Workout Mix),2la3BckoTWkbhVB6ebjwpz,7,0.734,0.493,2,-10.396,1,0.081,0.000397,0.651,0.0668,0.689,133.96,243580,4
461,J Balvin,Bebé Que Bien Te Ves,0ZQe140p4otoDkV1mPFqvl,0,0.747,0.665,1,-6.538,1,0.0755,0.0481,0.0,0.151,0.634,166.006,226240,4
462,Workout Music ,Dakiti (Workout Mix),6ZrPBppSfZEeeNJJF7541b,7,0.859,0.656,4,-7.592,0,0.278,0.00168,0.0384,0.048,0.485,131.971,261817,4
463,Workout Music ,Rain on Me (Workout Mix),14ai0J4YmYBKdZS3BNQUDv,6,0.724,0.876,1,-5.013,0,0.0722,0.00924,0.000109,0.0669,0.861,128.014,259320,4
464,Workout Music ,Shake it Off (Throwback Mix),1c4cAkpeCk5WGjo3AdMFuG,6,0.717,0.837,7,-3.477,1,0.0411,0.0014,0.00021,0.134,0.252,129.994,341627,4
465,J Balvin,Otra Noche Sin Ti,7s9OczmayTpjtN9dd3um2H,0,0.503,0.548,0,-7.564,0,0.164,0.0751,0.000234,0.145,0.441,94.036,228920,4
466,Workout Music ,Mood (Workout Mix),4AhgBxVl6wePP44UBIQQnk,7,0.729,0.706,7,-4.312,0,0.0482,0.00203,0.144,0.0704,0.673,109.977,218181,4
467,Chinese Yang Qin Relaxation Man,Big Happiness,2vMZ5VAVNOE2v5dFP6ce1G,9,0.449,0.203,0,-20.134,1,0.0302,0.94,0.941,0.151,0.178,159.679,212851,4
468,J Balvin,Morado,1Fc7xSscksb8dYl70SoTB2,0,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06e-05,0.0927,0.781,97.002,200667,4
469,Zahrah S Khan,"Kusu Kusu (From ""Satyameva Jayate 2"")",7gw7wPsxGxAlDOa8pw9fMO,15,0.742,0.911,8,-2.812,1,0.0572,0.0137,0.00081,0.0593,0.78,101.0,195616,4
470,Chinese Yang Qin Relaxation Man,Wishing,0qMsZQSY7n3ov9MZNEsSDe,8,0.466,0.319,7,-19.767,1,0.0278,0.864,0.962,0.0931,0.163,159.877,212851,4
471,J Balvin,Sin Compromiso,4kTs5WSv3QmgdD5hf1qELU,0,0.774,0.914,7,-4.739,1,0.159,0.193,0.0,0.427,0.816,98.031,189027,4
472,Aney F.,Turn It On - Violin 2022 Radio Edit,2Mf0iVgJW6ByZndk58iAm6,5,0.792,0.722,0,-8.685,1,0.0408,0.00814,0.842,0.0996,0.896,127.018,291023,4
473,J Balvin,Niño Soñador,68AZ5mfjBnwF6fpxdYf00Y,1,0.704,0.685,11,-5.418,1,0.0303,0.401,0.0,0.158,0.462,140.095,182253,4
474,THE YELLOW MONKEY,The Sun Is Burning - 2022 Remaster,10L4lgkOgvyGHcddFWebed,7,0.524,0.967,4,-3.138,1,0.0821,0.000741,0.0,0.1,0.618,123.037,298747,4
475,Chinese Yang Qin Relaxation Man,Chinese New Year,19h1r8jLhgjiHcHio8YkYk,9,0.486,0.345,0,-19.879,1,0.0284,0.66,0.745,0.149,0.191,159.881,213969,4
476,Chinese Yang Qin Relaxation Man,Year of the Tiger,05khBYwS9I5tp0R45IlMhQ,8,0.576,0.428,1,-12.467,0,0.026,0.89,0.441,0.137,0.188,113.336,233872,4
477,J Balvin,Ay Vamos,3CLH72GUyhkTbcOPCo1DFx,0,0.718,0.711,8,-5.746,0,0.11,0.157,5.52e-05,0.1,0.92,173.916,226413,4
478,Bruno Mars,Locked Out of Heaven,3FuBZwFfmaPoJ8QoGQb81K,14,0.726,0.699,5,-4.165,1,0.0431,0.049,0.0,0.309,0.866,143.994,233478,4
479,Bruno Mars,24K Magic,2piwlatTDv6hkBHP4nK9hD,7,0.818,0.804,1,-4.282,1,0.0798,0.034,0.0,0.154,0.634,106.969,225983,4
480,J Balvin,Querido Rio,2E6iCdbGwRNit0ASDpPMuG,0,0.438,0.265,2,-15.599,1,0.0958,0.843,0.0,0.116,0.727,85.974,151093,4
481,Fleetwood Mac,Dreams - 2018 Remaster,6i3qrl8HMVQD1gexWZs95j,3,0.837,0.41,0,-11.797,1,0.0332,0.144,0.0161,0.141,0.793,120.386,257480,4
482,J Balvin,Tu Veneno,732hLSdvCguGsSm3DLHqkH,0,0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,157320,4
483,Curtis Mayfield,Move On Up,3UQJpgcTPdt1jYRLZtbqPV,4,0.538,0.969,11,-5.626,0,0.0907,0.419,0.00144,0.12,0.928,138.654,165790,4
484,Jason Derulo,Take You Dancing,6EZhaDhtf7eovJYtbArBPX,6,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,190306,4
485,Dusama,Together Forever,2JKKhIOgvJIXFEK9VTsWPO,7,0.638,0.485,1,-15.41,1,0.0512,0.00389,0.751,0.306,0.833,142.082,232937,4
486,Bad Bunny,I Like It,1o73MeUyk0ylpndhUbmTG9,11,0.815,0.727,5,-3.998,0,0.128,0.101,0.0,0.372,0.649,136.045,253390,4
487,Coldplay,Viva La Vida,4KN3Bqzof7RlqDFwct29DV,13,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,242373,4
488,Wes Nelson,Nice To Meet Ya,1pDJKXAyPzyMwBKwLlQzJ8,9,0.802,0.719,4,-4.271,0,0.0792,0.081,0.0,0.141,0.336,101.971,181919,4
489,J Balvin,Me Gustas Tu,6uRlf1n6UtKe9YNeTdURZd,2,0.737,0.918,9,-5.843,0,0.0977,0.246,0.0,0.29,0.804,110.038,179107,4
490,Starship,Nothing's Gonna Stop Us Now,3SFnXmHfGAmRfexzhRg5aZ,8,0.643,0.802,6,-4.92,1,0.0227,0.0299,0.0,0.0719,0.53,95.99,270333,4
491,Clean Bandit,Rockabye,6HhJP4t7n8KDCMzyVY0snL,8,0.724,0.759,9,-3.996,0,0.0544,0.411,0.0,0.437,0.765,101.943,250456,4
492,Taylor Swift,Love Story (Taylor’s Version),0J6J0s3lgqUSg0YmSqyhGj,9,0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,235767,4
493,J Balvin,Tranquila,6o2JYyVigW2KwHxv36lZ7z,1,0.72,0.669,4,-6.244,0,0.207,0.0334,0.0,0.147,0.668,175.934,199947,4
494,Marshmello,Leave Before You Love Me,5ms0GDjS186Qs0s7tjcY6u,12,0.724,0.744,7,-4.757,1,0.0398,0.00219,4.49e-06,0.116,0.645,119.978,154983,4
495,Lady Gaga,Applause,2EOFzDAXgsd8awPx2O6SJM,8,0.668,0.78,7,-4.287,0,0.053,0.0265,1.63e-06,0.143,0.738,139.945,212333,4
496,J Balvin,Ambiente,4gzMc32XGXv7vX2xaN0Qjk,0,0.789,0.736,2,-6.279,0,0.0896,0.136,0.0,0.681,0.782,81.014,249253,4
497,Cher,Dancing Queen,3StMqiYieU3Bnui3p25f5x,7,0.6,0.942,9,-3.865,1,0.0543,0.111,0.0,0.338,0.417,103.281,222880,4
498,J Balvin,Si Te Atreves,0NFh1AHVXvNguibap5cMYT,0,0.677,0.735,1,-5.846,1,0.149,0.164,0.0,0.279,0.485,188.002,169360,4
499,Katy Perry,Firework,2l13WHKa7QAUwikcIyiOVH,8,0.637,0.867,8,-3.686,1,0.05,0.143,0.0,0.11,0.652,124.069,227973,4
500,Lorde,Green Light,1a5KTWgAlBweS6NsWWp6Kl,10,0.594,0.721,2,-7.811,1,0.0958,0.0212,8.54e-06,0.0879,0.253,128.938,234653,4
501,Maroon 5,Beautiful Mistakes,3d5QjgPQx2qZz9loKGg4DP,4,0.713,0.676,10,-5.483,1,0.027,0.0377,0.0,0.154,0.721,99.048,227395,4
502,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,0iDvRHWlTI5AcTn3knoyYP,6,0.721,0.687,0,-5.189,1,0.0554,0.00957,0.0041,0.0462,0.619,128.013,373627,4
503,J Balvin,Peligrosa,0sUJ0QHGjCBRGRNJ7Cc5Sh,0,0.769,0.759,6,-4.392,0,0.051,0.0545,0.000628,0.1,0.68,105.993,202347,4
504,Ed Sheeran,Drunk,2p0hCYwCL3GNmIi9UyIGpi,8,0.733,0.652,7,-9.101,1,0.0696,0.419,2.53e-06,0.521,0.459,99.998,200093,4
505,J Balvin,Te Acuerdas De Mí,6oW9crNNfk5Vgf4R2uQdE8,0,0.784,0.859,8,-4.619,0,0.0636,0.00379,2.33e-06,0.178,0.831,89.988,105071,4
506,MIKA,"Relax, Take It Easy",0N1WCHW7mwTazpBPPER4nu,6,0.677,0.794,6,-5.12,0,0.0275,0.0137,0.00574,0.0874,0.864,121.97,225880,4
507,Beanmixit,Money Dance,5vTlREUv1hFBigAe783XOj,2,0.727,0.697,6,-4.6,1,0.0478,0.282,0.0,0.11,0.517,142.054,130032,4
508,Beanmixit,Right Now (intro),5F7QQ0P90wuv9MMbc0P6FU,1,0.586,0.6,7,-8.843,1,0.149,0.243,0.0,0.113,0.0722,141.893,137174,4
509,J Balvin,Mi Gente,7Kpg3lHjCSR5bVzfYShxXL,1,0.774,0.687,11,-4.818,0,0.0585,0.0179,1.15e-05,0.128,0.309,104.961,189440,4
510,Geeta Zaildar,"Scorpio (From ""Scorpio"")",2ac9yA8OEXSdhzDfiHQApf,5,0.794,0.744,8,-4.884,0,0.215,0.229,0.0,0.125,0.717,83.97,200214,4
511,LoFi Force,Waves,0QTzOv9GgOMhLaZfyZkYik,5,0.351,0.131,1,-21.371,1,0.0386,0.859,0.931,0.11,0.109,180.599,146000,3
512,J Balvin,Cuando Tú Quieras,3PA06xPt3ixp8ET2on3Arx,0,0.696,0.668,6,-5.063,1,0.199,0.361,0.0038,0.311,0.761,184.332,205120,4
513,Dorbeach,Essen,1i6BI1v2nQPXRTUFaaxa6f,0,0.758,0.248,4,-11.154,1,0.0758,0.063,0.893,0.0954,0.617,220.182,61091,4
514,J Balvin,QUE PRETENDES,39A9nesNIl4WcEorBwtt67,0,0.639,0.791,10,-4.443,0,0.254,0.0275,0.0,0.362,0.933,92.603,222347,4
515,Capitale & Carli,Ciampus - Radio Vrs.,46C3IjfD2ux9BMAe3i2aD9,0,0.703,0.754,1,-17.988,1,0.0592,0.086,0.757,0.119,0.599,113.316,64000,4
516,Workout Music ,How You Like That (Workout Mix),6OsUIGqjaaWkJDmQg8T1br,4,0.79,0.899,1,-3.785,1,0.153,0.00287,0.106,0.199,0.647,134.024,264453,4
517,Ludovica Fire,Checker - Pitch -4,4CO5hAAdqvdkxEUOt5ylpU,0,0.805,0.86,1,-15.614,1,0.0546,5.89e-05,0.969,0.0396,0.207,110.001,60000,4
518,J Balvin,Poblado - Remix,7MC0dDxGruYJjuovqKWlEW,0,0.813,0.81,3,-5.382,0,0.0809,0.112,1.59e-06,0.377,0.632,93.005,392867,4
519,Workout Music ,Only Human (Workout Mix),36o3HyLRhxaDYW5MpsAJ80,4,0.773,0.744,0,-5.535,1,0.0443,0.0307,0.0545,0.0899,0.898,128.002,256800,4
520,J Balvin,Bonita,1f0e0Vu2QdRJy7rwTehsKl,1,0.774,0.873,5,-1.587,0,0.0418,0.0153,0.00506,0.293,0.845,96.033,265933,4
521,Gilardi & Giordano,Sofocle - Radio Vrs.,36xOd4Bz1IAvM4TtemEEQJ,0,0.747,0.525,10,-14.936,0,0.0885,0.482,0.917,0.134,0.723,113.308,64000,4
522,Benedetti & Berettoni,Campesino - Radio Vrs.,7cZe25uArrvdpT5uMjZV6q,0,0.575,0.728,10,-12.511,0,0.0343,0.11,0.23,0.207,0.95,126.034,68676,4
523,Filippini & Ionita,Il Portone - Radio Vrs.,37axCgFRbAFEsVMpdZK6Yf,0,0.724,0.482,1,-12.721,1,0.111,0.0211,0.91,0.0784,0.84,120.291,66500,4
524,Felicioli & Fait,Popcorn - Radio Vrs.,4T0gDrEzHLcpBTYsVvwKAE,0,0.392,0.206,9,-16.735,0,0.0874,0.163,0.22,0.0797,0.183,129.226,64000,3
525,TREASURE,DARARI,0dcnrLo8s1rhjm8euGjI4n,88,0.716,0.638,0,-6.87,1,0.0392,0.486,0.0,0.0702,0.552,84.955,220716,4
526,Ciutti & Gagliardini,Vos Y Yo - Radio Vrs.,0JVGmH5DwNd9I9MAcRqp2d,0,0.802,0.908,1,-7.993,1,0.0479,0.537,0.158,0.0841,0.931,103.866,68441,4
527,Cordae,Chronicles (feat. H.E.R. & Lil Durk),6oOJL3xj8zRz6URS0SwlXC,76,0.678,0.527,4,-9.038,0,0.301,0.3,0.0,0.119,0.583,76.847,212077,4
528,Workout Music ,Sorry (Throwback Mix),0YOcXw0M9KsOBH52OJ8uKd,5,0.449,0.832,0,-9.811,0,0.117,0.0988,3.47e-06,0.393,0.521,123.826,196173,4
529,YoungBoy Never Broke Again,No Switch,54COqDgfYUv07Kytm2Ndof,73,0.682,0.798,2,-6.831,1,0.401,0.101,0.0,0.112,0.694,169.959,180706,4
530,Workout Music ,See You Again (Throwback Mix),0CKqqqN7UqnxudSAZKmwyD,5,0.617,0.96,10,-5.728,1,0.516,0.00722,0.000515,0.387,0.571,129.929,257452,4
531,Rex Orange County,ONE IN A MILLION,2XkDm5m2vPowecEAAR5gmb,76,0.765,0.484,11,-6.96,1,0.0738,0.699,0.0,0.12,0.507,80.003,194893,4
532,Daisy Dazzer,Pandora,1TPPLWyPpGRzCemQSeD4EI,0,0.574,0.448,3,-14.048,0,0.0426,0.952,0.866,0.163,0.539,139.922,54857,4
533,Floccari & Manuzzi,Nabir - Radio Vrs.,4boEgSVyk7OE8WhW4FR6HY,0,0.706,0.829,1,-12.756,1,0.0554,0.322,0.912,0.0752,0.81,89.259,66000,4
534,ROSALÍA,CANDY,70AYiGbc4mWZGEqiipBBDb,85,0.638,0.49,4,-5.726,0,0.226,0.885,0.0116,0.156,0.403,179.905,193480,4
535,Workout Music ,Lose Somebody (Workout Mix),5PO4zJ537aN29QX95HCI9h,6,0.676,0.498,1,-6.545,1,0.0601,0.0173,0.0,0.0864,0.891,139.952,253712,4
536,The Lumineers,WHERE WE ARE,7l987hjMH9FBNXBE93Hrs7,73,0.573,0.507,11,-8.084,1,0.0342,0.759,1.37e-06,0.377,0.363,123.183,172800,4
537,Workout Music ,"10,000 Hours (Workout Mix)",2745C5OnwddE3x7IO7nXfY,5,0.705,0.987,5,-3.086,0,0.0486,0.00276,0.449,0.686,0.967,128.001,255787,4
538,Charli XCX,Beg For You (feat. Rina Sawayama),50ZFpw2wS6ERvLmW8TINhq,82,0.788,0.945,9,-5.091,1,0.0599,0.223,2.97e-06,0.115,0.466,128.036,168053,4
539,La Giorgia & Marchesi,Risto - Radio Vrs.,0q6MKxBlBkQMPXDi7YNhlk,0,0.857,0.861,1,-12.169,1,0.0938,0.0841,0.918,0.0567,0.49,120.487,68000,4
540,Oliver Tree,Cowboys Don’t Cry,04WxFTgT3bEvX1WOYzT5Ky,76,0.608,0.638,8,-7.215,1,0.0561,0.217,0.0,0.324,0.457,87.956,189969,4
541,Luzzardi & Torosani,Shadow Zone - Radio Vrs.,7EWynwJ8T5NjPBwxsAuZpz,0,0.745,0.162,1,-16.49,1,0.404,0.737,0.901,0.0691,0.52,91.247,68000,4
542,DaBaby,Head Off,4CJbchKHZEboLnqQqPszoN,73,0.711,0.64,6,-6.605,0,0.173,0.133,0.0,0.125,0.579,138.114,180870,4
543,Lauritano & Platania,Stabili - Radio Vrs.,65aL70fu1Ia9IhsCYCozHO,0,0.812,0.565,0,-12.628,1,0.0839,0.031,0.898,0.095,0.802,118.286,65387,4
544,5 Seconds of Summer,COMPLETE MESS,1Y8COP6Oqef3UxIONvzx6I,80,0.398,0.519,7,-6.926,1,0.0315,0.0573,1.86e-05,0.191,0.133,81.377,206361,4
545,Callipo & Plasmati,Sani - Radio Vrs.,3W9NaxfXiJ59zm2XCFSpFo,0,0.681,0.261,1,-10.273,1,0.236,0.00291,0.791,0.0698,0.704,181.478,63500,4
546,Machine Gun Kelly,roll the windows up,4C8BE3t81w312DkR750OnL,76,0.604,0.524,1,-8.121,1,0.467,0.081,0.0,0.0962,0.236,173.985,204163,4
547,Lady Glitch,Moki - Pitch -4,7J7CHEfjCAbGTelB33BrVE,0,0.611,0.231,5,-13.393,1,0.0515,0.947,0.925,0.104,0.338,87.407,60000,3
548,Cris Mj,Una Noche en Medellín,1O2pcBJGej0pmH2Y9XZMs6,93,0.87,0.548,10,-5.253,0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,153750,4
549,Workout Music ,Photograph (Throwback Mix),3yMtNpm6udg2hwHuZTBN3B,5,0.752,0.727,4,-7.437,1,0.0409,0.249,0.00017,0.0472,0.849,129.983,280601,4
550,Workout Music ,Party Rock Anthem (Throwback Mix),5E1f7I92zLSZX0OXI1e8CT,6,0.731,0.76,5,-5.326,0,0.0391,0.0483,1.51e-05,0.071,0.747,134.998,297373,4
551,Saweetie,Closer (feat. H.E.R.),1dKe9VEGUSNfzn5MDvm6SJ,76,0.833,0.691,6,-5.771,1,0.133,0.139,2.99e-05,0.131,0.866,110.985,168873,4
552,Davide Pixel,Spud - Pitch -4,6ppAjHz3ZDgHslhqdnssje,0,0.163,0.253,10,-16.449,1,0.044,0.864,0.541,0.112,0.0423,199.771,58204,4
553,GOT the beat,Step Back,3LCwQoTrdQgHsGJE5gGVqx,85,0.636,0.81,1,-2.035,1,0.101,0.0205,1.04e-05,0.596,0.611,161.897,228613,4
554,Joel Corry,I Wish (feat. Mabel),4BHiwXCxZTMIWa9LgI4sPK,11,0.686,0.856,9,-2.717,0,0.0426,0.0896,0.0,0.0648,0.733,123.997,181728,4
555,dhruv,double take,0QzuaeCEEOV40Pn7IvKEny,85,0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,171743,4
556,Workout Music ,Pursuit of Happiness (Workout Mix),2fMPDxOwqBSf4tXuus5n7C,5,0.779,0.569,9,-5.101,0,0.203,0.00836,2.15e-06,0.0879,0.524,128.008,261094,4
557,Dustin Lynch,Party Mode,7ivOkXLuP1182ZtzA54Vbw,72,0.619,0.916,10,-2.752,0,0.0468,0.0483,4.88e-06,0.246,0.785,114.019,211987,4
558,Ceo & Tola,Albergo - Radio Vrs.,5o5F9YQMIB2Ni8yUOizyHb,0,0.821,0.661,8,-12.791,1,0.0389,0.012,0.882,0.0845,0.598,111.888,72000,4
559,Imagine Dragons,Radioactive,7deALmJSyDRyh2MUOS6tiZ,1,0.461,0.803,9,-3.518,1,0.0564,0.114,7.47e-05,0.225,0.237,136.18,188000,4
560,Workout Music ,Juice (Workout Mix),5qb3Xnxc8pttui5TIkOtNN,4,0.776,0.905,9,-3.137,0,0.13,0.00813,0.000108,0.0223,0.782,131.988,261805,4
561,Paper Route EMPIRE,Proud,6yOM87h9akcg1iYT5p66Av,72,0.904,0.733,11,-7.036,0,0.301,0.0951,0.0,0.136,0.519,145.012,184040,4
562,Clean Bandit,Drive (feat. Wes Nelson),5wRDycGgfwUqWrfVwhesHy,7,0.81,0.571,10,-7.189,0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,179375,4
563,King Von,Straight To It (feat. Fivio Foreign),4RaV9tFFV7R04lglRhgg5O,74,0.829,0.727,1,-6.169,1,0.253,0.0608,4.47e-06,0.0975,0.877,139.95,178413,4
564,Kerstich & Giargiana,Ric For You - Radio Vrs.,7GxBJNApqXsvEq7XqVVIA1,0,0.829,0.568,0,-14.084,1,0.0504,0.256,0.823,0.107,0.577,122.073,66000,4
565,Lil Baby,Hats Off,7op24LcjOhZoYCkkUeBvNp,0,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,257428,4
566,Davide Pixel,Thiago - Pitch -4,5IvUDiA72NuiGbIgDGWEDK,0,0.701,0.381,1,-15.524,1,0.0437,0.0792,0.79,0.117,0.123,100.012,58126,4
567,Billie Eilish,ocean eyes,5WTOJQsypqWIhq2gC8tXm8,2,0.358,0.372,4,-7.664,0,0.0464,0.81,0.0539,0.0877,0.16,144.833,200387,4
568,Lady Glitch,Hunter - Pitch -4,4Y1fG9SGLExQvjAV0nfuUv,0,0.692,0.16,10,-18.424,1,0.0482,0.651,0.879,0.122,0.25,100.031,60000,4
569,Billie Eilish,Bored,4V2qNFzfrJ3Nm1F9i2dFBI,1,0.612,0.318,7,-12.695,1,0.0478,0.898,0.00239,0.0795,0.112,119.968,180933,4
570,La Porta & Pasqualini,Partita - Radio Vrs.,0na6NylVU2uldDKAbXk2mD,0,0.808,0.518,1,-21.279,1,0.217,0.353,0.827,0.0995,0.743,125.091,66000,4
571,Billie Eilish,Therefore I Am,0f7UsscwcwhRy6wyTHdKfG,3,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,174321,4
572,Franceschi & Sartini,Bad Day - Radio Vrs.,3v8oDGRDDltQHUpTWfozQu,0,0.898,0.893,8,-12.169,0,0.0751,0.0602,0.884,0.164,0.79,117.43,66130,4
573,Workout Music ,Alone (Workout Mix),3l5U0R0aReooep0zk2kM33,6,0.812,0.831,0,-4.146,1,0.0588,0.0164,0.00443,0.0433,0.913,128.017,255000,4
574,Billie Eilish,come out and play,23CVgyTSGa97qmAx7pVnJe,0,0.64,0.321,0,-14.602,1,0.093,0.693,0.0307,0.114,0.177,145.044,210376,4
575,Workout Music ,The Hills (Throwback Mix),47A9S9bNaUwpB4fWAXyALv,5,0.574,0.745,0,-6.32,0,0.236,0.0082,0.000122,0.0931,0.34,140.001,246841,4
576,Vince Staples,MAGIC (feat. Mustard),5FvXe5bz4nQQ4eBaitt4EC,74,0.743,0.578,9,-6.653,0,0.184,0.273,7.77e-05,0.13,0.292,90.021,226006,4
577,DJ Vartan,Say Say Say 2021 - Club Mix,7ldvmJKjwgFuNkWwm3PV9y,1,0.827,0.898,4,-5.107,0,0.0754,0.000165,0.267,0.0618,0.639,122.992,275113,4
578,Ian Munsick,Long Live Cowgirls (with Cody Johnson),16LGRLfaVIC5rT2ZvLk0gd,71,0.233,0.432,10,-5.957,1,0.0321,0.291,0.0,0.279,0.286,195.663,184747,3
579,Workout Music ,How to Save a Life (Throwback Mix),6tO7aLxfSXZPh00Dozjt13,5,0.676,0.994,6,-6.096,1,0.0495,0.105,0.484,0.367,0.601,135.005,318094,4
580,Delaney Bailey,j's lullaby (darlin' i'd wait for you),7LNm1oWd6PniO9wRYpNY5o,75,0.54,0.11,8,-19.885,1,0.0328,0.498,0.000614,0.0781,0.172,76.068,290132,4
581,Workout Music ,Lose You to Love Me (Workout Mix),1FQkdxUg9YeShZMVkn9n1j,4,0.617,0.883,1,-4.536,0,0.0304,0.000362,0.498,0.0902,0.947,126.965,257013,4
582,Nigo,Heavy (with Lil Uzi Vert),02WDt2eCNOU2mt0DF5w678,75,0.677,0.558,8,-7.681,1,0.177,0.167,0.0,0.365,0.384,144.485,200426,4
583,Cafaro & Zanghi,Trikekinlove - Radio Vrs.,7BX0u0LeMPtHl0KJO67RMX,0,0.848,0.997,6,-9.894,1,0.0648,0.193,0.947,0.0761,0.099,117.505,66130,4
584,Mura Masa,"bbycakes (with Lil Uzi Vert, PinkPantheress & Shygirl)",22PnPdB20lq7wElHkk17oP,77,0.719,0.818,11,-4.674,0,0.0424,0.167,0.000107,0.0362,0.761,148.008,172953,4
585,Ja+,Long Island - Pitch -4,66kAPpounfqB9gN1pcsJWu,0,0.496,0.869,1,-13.512,1,0.0462,0.158,0.643,0.247,0.385,108.032,56059,4
586,LUCKI,Super Urus,4d1MKNhs76Fsrnjz9u16zb,72,0.803,0.624,4,-7.97,0,0.0908,0.00206,0.000239,0.363,0.669,134.997,142280,4
